accession,label,role,project13_eligible,gene_id,gene_name,feature_type,gene_biotype,contig,strand,cds_bases,callable_cds_bases,callable_fraction,meets_callable_threshold,distinct_variant_count,high_impact_variants,moderate_impact_variants,low_impact_variants,modifier_impact_variants,warning_variant_count,variant_density_per_1000_callable_cds,consequence_profile
GCF_002900365.1,HT073016,alternative,False,C1192_RS05015,C1192_RS05015,gene,protein_coding,NZ_CP025979.1,+,591,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05020,C1192_RS05020,gene,protein_coding,NZ_CP025979.1,-,576,21,0.036458333333333336,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05025,C1192_RS05025,gene,protein_coding,NZ_CP025979.1,-,3072,96,0.03125,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05030,C1192_RS05030,gene,protein_coding,NZ_CP025979.1,-,600,73,0.12166666666666667,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05035,C1192_RS05035,gene,protein_coding,NZ_CP025979.1,-,1329,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05040,C1192_RS05040,gene,protein_coding,NZ_CP025979.1,+,1209,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05045,C1192_RS05045,gene,protein_coding,NZ_CP025979.1,+,1035,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05050,C1192_RS05050,pseudogene,pseudogene,NZ_CP025979.1,-,429,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05060,C1192_RS05060,pseudogene,pseudogene,NZ_CP025979.1,+,312,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05065,C1192_RS05065,gene,protein_coding,NZ_CP025979.1,+,1329,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05070,tnpA,pseudogene,pseudogene,NZ_CP025979.1,+,378,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05075,tnpB,gene,protein_coding,NZ_CP025979.1,+,348,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05080,C1192_RS05080,gene,protein_coding,NZ_CP025979.1,+,1572,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05085,C1192_RS05085,pseudogene,pseudogene,NZ_CP025979.1,-,210,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05090,C1192_RS05090,pseudogene,pseudogene,NZ_CP025979.1,+,399,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05095,C1192_RS05095,gene,protein_coding,NZ_CP025979.1,-,297,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS26035,C1192_RS26035,pseudogene,pseudogene,NZ_CP025979.1,-,162,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05105,C1192_RS05105,gene,protein_coding,NZ_CP025979.1,-,402,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05110,C1192_RS05110,pseudogene,pseudogene,NZ_CP025979.1,-,1151,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS25875,C1192_RS25875,pseudogene,pseudogene,NZ_CP025979.1,-,120,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05125,ansP,gene,protein_coding,NZ_CP025979.1,+,1500,713,0.47533333333333333,False,25,0,4,21,0,0,35.06311360448808,missense_variant:4;synonymous_variant:21
GCF_002900365.1,HT073016,alternative,False,C1192_RS05130,yncE,gene,protein_coding,NZ_CP025979.1,-,1062,537,0.5056497175141242,False,33,0,1,32,0,0,61.452513966480446,missense_variant:1;synonymous_variant:32
GCF_002900365.1,HT073016,alternative,False,C1192_RS05140,pqqU,gene,protein_coding,NZ_CP025979.1,+,2103,194,0.0922491678554446,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05145,curA,pseudogene,pseudogene,NZ_CP025979.1,-,1037,54,0.052073288331726135,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05150,C1192_RS05150,gene,protein_coding,NZ_CP025979.1,+,519,342,0.6589595375722543,False,9,0,2,7,0,0,26.31578947368421,missense_variant:2;synonymous_variant:7
GCF_002900365.1,HT073016,alternative,False,C1192_RS05155,C1192_RS05155,gene,protein_coding,NZ_CP025979.1,+,450,30,0.06666666666666667,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05160,ydcY,gene,protein_coding,NZ_CP025979.1,-,234,91,0.3888888888888889,False,8,0,0,8,0,0,87.91208791208791,synonymous_variant:8
GCF_002900365.1,HT073016,alternative,False,C1192_RS05165,C1192_RS05165,gene,protein_coding,NZ_CP025979.1,-,174,25,0.14367816091954022,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05170,yncL,gene,protein_coding,NZ_CP025979.1,+,96,96,1.0,True,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05175,patD,gene,protein_coding,NZ_CP025979.1,-,1425,193,0.13543859649122808,False,6,0,2,4,0,0,31.088082901554404,missense_variant:2;synonymous_variant:4
GCF_002900365.1,HT073016,alternative,False,C1192_RS05180,C1192_RS05180,gene,protein_coding,NZ_CP025979.1,-,795,184,0.23144654088050315,False,11,0,0,11,0,0,59.78260869565217,synonymous_variant:11
GCF_002900365.1,HT073016,alternative,False,C1192_RS05185,C1192_RS05185,gene,protein_coding,NZ_CP025979.1,-,942,230,0.24416135881104034,False,3,0,0,3,0,0,13.043478260869565,synonymous_variant:3
GCF_002900365.1,HT073016,alternative,False,C1192_RS05190,C1192_RS05190,gene,protein_coding,NZ_CP025979.1,-,1014,127,0.1252465483234714,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05195,ydcS,gene,protein_coding,NZ_CP025979.1,-,1146,110,0.09598603839441536,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05200,C1192_RS05200,gene,protein_coding,NZ_CP025979.1,-,1410,103,0.07304964539007092,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05205,hicB,gene,protein_coding,NZ_CP025979.1,-,417,87,0.20863309352517986,False,10,0,0,10,0,0,114.94252873563218,synonymous_variant:10
GCF_002900365.1,HT073016,alternative,False,C1192_RS05210,hicA,gene,protein_coding,NZ_CP025979.1,-,177,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05215,C1192_RS05215,gene,protein_coding,NZ_CP025979.1,+,231,57,0.24675324675324675,False,1,0,0,1,0,0,17.54385964912281,synonymous_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS05220,rlhA,gene,protein_coding,NZ_CP025979.1,-,1962,463,0.23598369011213047,False,47,0,3,44,0,0,101.51187904967603,missense_variant:3;synonymous_variant:44
GCF_002900365.1,HT073016,alternative,False,C1192_RS05225,C1192_RS05225,gene,protein_coding,NZ_CP025979.1,-,537,41,0.07635009310986965,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05230,C1192_RS05230,gene,protein_coding,NZ_CP025979.1,+,1173,93,0.0792838874680307,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05235,C1192_RS05235,gene,protein_coding,NZ_CP025979.1,-,669,291,0.4349775784753363,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05240,tehB,gene,protein_coding,NZ_CP025979.1,-,594,80,0.13468013468013468,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05245,tehA,gene,protein_coding,NZ_CP025979.1,-,993,174,0.17522658610271905,False,6,0,0,6,0,0,34.48275862068966,initiator_codon_variant:1;synonymous_variant:5
GCF_002900365.1,HT073016,alternative,False,C1192_RS05250,ydcK,gene,protein_coding,NZ_CP025979.1,+,981,49,0.04994903160040775,False,1,0,0,1,0,0,20.408163265306122,synonymous_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS05255,rimL,gene,protein_coding,NZ_CP025979.1,-,540,137,0.2537037037037037,False,2,0,1,1,0,0,14.598540145985401,missense_variant:1;synonymous_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS05260,C1192_RS05260,gene,protein_coding,NZ_CP025979.1,-,225,46,0.20444444444444446,False,6,0,1,5,0,0,130.43478260869566,missense_variant:1;synonymous_variant:5
GCF_002900365.1,HT073016,alternative,False,C1192_RS05270,opgD,gene,protein_coding,NZ_CP025979.1,-,1656,512,0.30917874396135264,False,5,0,0,5,0,0,9.765625,synonymous_variant:5
GCF_002900365.1,HT073016,alternative,False,C1192_RS05280,hglS,gene,protein_coding,NZ_CP025979.1,-,1344,84,0.0625,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05285,C1192_RS05285,gene,protein_coding,NZ_CP025979.1,+,924,95,0.10281385281385282,False,2,0,0,2,0,0,21.05263157894737,synonymous_variant:2
GCF_002900365.1,HT073016,alternative,False,C1192_RS05290,C1192_RS05290,gene,protein_coding,NZ_CP025979.1,-,1641,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS25620,C1192_RS25620,gene,protein_coding,NZ_CP025979.1,+,144,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05295,C1192_RS05295,gene,protein_coding,NZ_CP025979.1,+,114,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05300,C1192_RS05300,gene,protein_coding,NZ_CP025979.1,-,174,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05305,cybB,pseudogene,pseudogene,NZ_CP025979.1,-,552,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05310,gap,pseudogene,pseudogene,NZ_CP025979.1,+,1002,340,0.3393213572854291,False,5,0,1,4,0,0,14.705882352941176,missense_variant:1;synonymous_variant:4
GCF_002900365.1,HT073016,alternative,False,C1192_RS05315,aldA,gene,protein_coding,NZ_CP025979.1,-,1440,88,0.06111111111111111,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05320,ydcF,gene,protein_coding,NZ_CP025979.1,-,801,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05330,tnpA,pseudogene,pseudogene,NZ_CP025979.1,+,676,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05335,tnpB,gene,protein_coding,NZ_CP025979.1,+,348,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05340,C1192_RS05340,gene,protein_coding,NZ_CP025979.1,+,1572,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05345,hrpA,gene,protein_coding,NZ_CP025979.1,-,3903,1270,0.32539072508326927,False,46,0,0,46,0,0,36.22047244094488,synonymous_variant:46
GCF_002900365.1,HT073016,alternative,False,C1192_RS05350,azoR,gene,protein_coding,NZ_CP025979.1,+,615,191,0.3105691056910569,False,3,0,2,1,0,0,15.706806282722512,missense_variant:2;synonymous_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS05355,C1192_RS05355,pseudogene,pseudogene,NZ_CP025979.1,-,866,95,0.10969976905311778,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05365,C1192_RS05365,gene,protein_coding,NZ_CP025979.1,-,324,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05370,C1192_RS05370,gene,protein_coding,NZ_CP025979.1,-,186,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05375,C1192_RS05375,gene,protein_coding,NZ_CP025979.1,-,2637,210,0.07963594994311718,False,19,0,5,14,0,0,90.47619047619048,missense_variant:5;synonymous_variant:14
GCF_002900365.1,HT073016,alternative,False,C1192_RS05380,ldhA,gene,protein_coding,NZ_CP025979.1,+,990,371,0.3747474747474748,False,23,0,0,23,0,0,61.99460916442049,synonymous_variant:23
GCF_002900365.1,HT073016,alternative,False,C1192_RS05385,hslJ,gene,protein_coding,NZ_CP025979.1,+,423,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05390,C1192_RS05390,gene,protein_coding,NZ_CP025979.1,-,267,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05395,nifJ,gene,protein_coding,NZ_CP025979.1,+,3525,606,0.17191489361702128,False,23,0,0,23,0,0,37.95379537953795,synonymous_variant:23
GCF_002900365.1,HT073016,alternative,False,C1192_RS05400,ompN,pseudogene,pseudogene,NZ_CP025979.1,+,756,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05405,C1192_RS05405,gene,protein_coding,NZ_CP025979.1,-,1151,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05410,C1192_RS05410,pseudogene,pseudogene,NZ_CP025979.1,+,387,122,0.3152454780361757,False,4,0,1,3,0,4,32.78688524590164,missense_variant:1;synonymous_variant:3
GCF_002900365.1,HT073016,alternative,False,C1192_RS05415,uspF,gene,protein_coding,NZ_CP025979.1,+,435,145,0.3333333333333333,False,8,0,2,6,0,0,55.172413793103445,missense_variant:2;synonymous_variant:6
GCF_002900365.1,HT073016,alternative,False,C1192_RS05420,ttcA,gene,protein_coding,NZ_CP025979.1,+,936,79,0.08440170940170941,False,15,0,1,14,0,0,189.873417721519,missense_variant:1;synonymous_variant:14
GCF_002900365.1,HT073016,alternative,False,C1192_RS05425,dbpA,gene,protein_coding,NZ_CP025979.1,-,1374,62,0.04512372634643377,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05430,ynaL,gene,protein_coding,NZ_CP025979.1,-,174,2,0.011494252873563218,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05435,zntB,gene,protein_coding,NZ_CP025979.1,-,984,94,0.09552845528455285,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS25465,C1192_RS25465,gene,protein_coding,NZ_CP025979.1,-,48,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05440,C1192_RS05440,pseudogene,pseudogene,NZ_CP025979.1,+,1232,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05445,smrA,gene,protein_coding,NZ_CP025979.1,-,564,87,0.15425531914893617,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS26040,C1192_RS26040,pseudogene,pseudogene,NZ_CP025979.1,+,155,7,0.04516129032258064,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05450,ogt,gene,protein_coding,NZ_CP025979.1,+,516,256,0.49612403100775193,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05455,fnr,gene,protein_coding,NZ_CP025979.1,+,753,76,0.10092961487383798,False,11,0,0,11,0,0,144.73684210526315,synonymous_variant:11
GCF_002900365.1,HT073016,alternative,False,C1192_RS05460,uspE,gene,protein_coding,NZ_CP025979.1,+,960,117,0.121875,False,2,0,0,2,0,0,17.094017094017094,synonymous_variant:2
GCF_002900365.1,HT073016,alternative,False,C1192_RS05465,C1192_RS05465,gene,protein_coding,NZ_CP025979.1,-,258,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05470,ynaI,gene,protein_coding,NZ_CP025979.1,+,1032,174,0.1686046511627907,False,1,0,1,0,0,0,5.747126436781609,missense_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS25625,C1192_RS25625,gene,protein_coding,NZ_CP025979.1,-,807,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS25630,C1192_RS25630,gene,protein_coding,NZ_CP025979.1,-,981,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05480,C1192_RS05480,gene,protein_coding,NZ_CP025979.1,-,1083,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05485,mppA,gene,protein_coding,NZ_CP025979.1,-,1614,95,0.05885997521685254,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05490,mpaA,gene,protein_coding,NZ_CP025979.1,+,729,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05495,ycjG,gene,protein_coding,NZ_CP025979.1,-,966,45,0.046583850931677016,False,1,0,0,1,0,0,22.22222222222222,synonymous_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS05500,tpx,gene,protein_coding,NZ_CP025979.1,+,507,155,0.3057199211045365,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05505,tyrR,gene,protein_coding,NZ_CP025979.1,-,1542,125,0.08106355382619974,False,2,0,0,2,0,0,16.0,synonymous_variant:2
GCF_002900365.1,HT073016,alternative,False,C1192_RS05510,C1192_RS05510,gene,protein_coding,NZ_CP025979.1,-,1062,236,0.2222222222222222,False,5,0,1,4,0,0,21.1864406779661,missense_variant:1;synonymous_variant:4
GCF_002900365.1,HT073016,alternative,False,C1192_RS05515,C1192_RS05515,gene,protein_coding,NZ_CP025979.1,-,1398,305,0.21816881258941345,False,9,0,0,9,0,0,29.508196721311474,synonymous_variant:9
GCF_002900365.1,HT073016,alternative,False,C1192_RS05520,pspE,gene,protein_coding,NZ_CP025979.1,-,315,150,0.47619047619047616,False,12,0,5,7,0,0,80.0,missense_variant:5;synonymous_variant:7
GCF_002900365.1,HT073016,alternative,False,C1192_RS05525,pspD,gene,protein_coding,NZ_CP025979.1,-,222,62,0.27927927927927926,False,10,0,1,9,0,0,161.29032258064515,missense_variant:1;synonymous_variant:9
GCF_002900365.1,HT073016,alternative,False,C1192_RS05530,pspC,gene,protein_coding,NZ_CP025979.1,-,360,156,0.43333333333333335,False,10,0,2,8,0,0,64.1025641025641,missense_variant:2;synonymous_variant:8
GCF_002900365.1,HT073016,alternative,False,C1192_RS05535,pspB,gene,protein_coding,NZ_CP025979.1,-,225,186,0.8266666666666667,False,8,0,0,8,0,0,43.01075268817204,synonymous_variant:8
GCF_002900365.1,HT073016,alternative,False,C1192_RS05540,pspA,gene,protein_coding,NZ_CP025979.1,-,669,295,0.44095665171898357,False,25,0,0,25,0,0,84.7457627118644,synonymous_variant:25
GCF_002900365.1,HT073016,alternative,False,C1192_RS05545,pspF,gene,protein_coding,NZ_CP025979.1,+,978,413,0.4222903885480573,False,6,0,0,6,0,0,14.527845036319613,synonymous_variant:6
GCF_002900365.1,HT073016,alternative,False,C1192_RS05550,C1192_RS05550,gene,protein_coding,NZ_CP025979.1,+,246,117,0.47560975609756095,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05560,sapA,gene,protein_coding,NZ_CP025979.1,+,1644,415,0.2524330900243309,False,21,0,1,20,0,0,50.602409638554214,missense_variant:1;synonymous_variant:20
GCF_002900365.1,HT073016,alternative,False,C1192_RS05565,sapB,gene,protein_coding,NZ_CP025979.1,+,966,425,0.43995859213250516,False,36,0,2,34,0,0,84.70588235294117,missense_variant:2;synonymous_variant:34
GCF_002900365.1,HT073016,alternative,False,C1192_RS05570,sapC,gene,protein_coding,NZ_CP025979.1,+,891,259,0.29068462401795736,False,19,0,2,17,0,0,73.35907335907336,missense_variant:2;synonymous_variant:17
GCF_002900365.1,HT073016,alternative,False,C1192_RS05575,sapD,gene,protein_coding,NZ_CP025979.1,+,993,548,0.5518630412890232,False,39,0,1,38,0,0,71.16788321167883,missense_variant:1;synonymous_variant:38
GCF_002900365.1,HT073016,alternative,False,C1192_RS05580,sapF,gene,protein_coding,NZ_CP025979.1,+,807,294,0.3643122676579926,False,10,0,1,9,0,0,34.01360544217687,missense_variant:1;synonymous_variant:9
GCF_002900365.1,HT073016,alternative,False,C1192_RS05585,C1192_RS05585,gene,protein_coding,NZ_CP025979.1,-,1164,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05590,C1192_RS05590,gene,protein_coding,NZ_CP025979.1,-,1374,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05595,C1192_RS05595,gene,protein_coding,NZ_CP025979.1,-,3108,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05600,C1192_RS05600,gene,protein_coding,NZ_CP025979.1,-,1122,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05605,C1192_RS05605,gene,protein_coding,NZ_CP025979.1,-,567,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05610,fabI,gene,protein_coding,NZ_CP025979.1,+,789,135,0.17110266159695817,False,8,0,0,8,0,0,59.25925925925926,synonymous_variant:8
GCF_002900365.1,HT073016,alternative,False,C1192_RS05615,C1192_RS05615,gene,protein_coding,NZ_CP025979.1,+,1140,83,0.07280701754385965,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05620,rnb,gene,protein_coding,NZ_CP025979.1,+,1935,449,0.23204134366925064,False,11,0,1,10,0,0,24.498886414253896,missense_variant:1;synonymous_variant:10
GCF_002900365.1,HT073016,alternative,False,C1192_RS05625,C1192_RS05625,pseudogene,pseudogene,NZ_CP025979.1,-,122,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05630,pdeR,gene,protein_coding,NZ_CP025979.1,+,1986,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS25470,C1192_RS25470,gene,protein_coding,NZ_CP025979.1,-,129,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05635,C1192_RS05635,gene,protein_coding,NZ_CP025979.1,+,174,30,0.1724137931034483,False,3,0,1,2,0,0,100.0,missense_variant:1;synonymous_variant:2
GCF_002900365.1,HT073016,alternative,False,C1192_RS05640,yciT,gene,protein_coding,NZ_CP025979.1,+,750,155,0.20666666666666667,False,1,0,0,1,0,0,6.451612903225806,synonymous_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS05645,osmB,gene,protein_coding,NZ_CP025979.1,+,219,158,0.7214611872146118,False,14,0,1,13,0,0,88.60759493670886,missense_variant:1;synonymous_variant:13
GCF_002900365.1,HT073016,alternative,False,C1192_RS05650,yciH,gene,protein_coding,NZ_CP025979.1,-,327,89,0.27217125382262997,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05655,pyrF,gene,protein_coding,NZ_CP025979.1,-,738,70,0.0948509485094851,False,0,0,0,0,0,0,0.0,
GCF_002900365.1,HT073016,alternative,False,C1192_RS05660,lapB,gene,protein_coding,NZ_CP025979.1,-,1170,155,0.13247863247863248,False,7,0,0,7,0,0,45.16129032258065,synonymous_variant:7
GCF_002900365.1,HT073016,alternative,False,C1192_RS05665,lapA,gene,protein_coding,NZ_CP025979.1,-,309,169,0.5469255663430421,False,19,0,3,16,0,0,112.42603550295858,missense_variant:3;synonymous_variant:16
GCF_002900365.1,HT073016,alternative,False,C1192_RS05670,pgpB,gene,protein_coding,NZ_CP025979.1,-,765,366,0.47843137254901963,False,19,0,3,16,0,0,51.91256830601093,missense_variant:3;synonymous_variant:16
GCF_002900365.1,HT073016,alternative,False,C1192_RS05675,ribA,gene,protein_coding,NZ_CP025979.1,+,591,132,0.2233502538071066,False,1,0,0,1,0,0,7.575757575757576,synonymous_variant:1
GCF_002900365.1,HT073016,alternative,False,C1192_RS05680,acnA,gene,protein_coding,NZ_CP025979.1,-,2676,371,0.13863976083707025,False,13,0,1,12,0,0,35.04043126684636,missense_variant:1;synonymous_variant:12
GCF_002900365.1,HT073016,alternative,False,C1192_RS05690,ltrA,gene,protein_coding,NZ_CP025979.1,-,1353,0,0.0,False,0,0,0,0,0,0,,
GCF_002900365.1,HT073016,alternative,False,C1192_RS25075,ymiC,gene,protein_coding,NZ_CP025979.1,-,96,0,0.0,False,0,0,0,0,0,0,,
