baseline_accession,baseline_gene_id,baseline_gene_name,alternative_accession,alternative_label,project13_alternative_eligible,relationship,orthogroups,alternative_gene_ids,alternative_gene_names,renamed_one_to_one,comparison_status,comparable,baseline_callable_fraction,alternative_callable_fraction,baseline_callable_cds_bases,alternative_callable_cds_bases,baseline_distinct_variant_count,alternative_distinct_variant_count,baseline_high_impact_variants,alternative_high_impact_variants,baseline_variant_density_per_1000_callable_cds,alternative_variant_density_per_1000_callable_cds,alternative_minus_baseline_density,alternative_to_baseline_density_ratio,density_direction
GCF_000005845.2,b3476,nikA,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003379,,,False,no_ortholog,False,1.0,,1575,,9,,0,,5.714285714285714,,,,not_comparable
GCF_000005845.2,b3477,nikB,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003380,,,False,no_ortholog,False,1.0,,945,,1,,0,,1.0582010582010581,,,,not_comparable
GCF_000005845.2,b3478,nikC,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000049,EFER_RS08955,EFER_RS08955,False,many_to_one,False,1.0,,834,,8,,0,,9.59232613908873,,,,not_comparable
GCF_000005845.2,b3479,nikD,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003381,,,False,no_ortholog,False,1.0,,765,,8,,0,,10.457516339869281,,,,not_comparable
GCF_000005845.2,b3480,nikE,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003382,,,False,no_ortholog,False,1.0,,807,,25,,0,,30.97893432465923,,,,not_comparable
GCF_000005845.2,b3481,nikR,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002483,EFER_RS17420,nikR,False,alternative_low_callability,False,1.0,0.0,402,0,7,0,0,0,17.412935323383085,,,,not_comparable
GCF_000005845.2,b3482,rhsB,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000014,EFER_RS09945,EFER_RS09945,False,many_to_one,False,0.34537299338999056,,1463,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3483,yhhH,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003882,,,False,no_ortholog,False,1.0,,384,,1,,0,,2.6041666666666665,,,,not_comparable
GCF_000005845.2,b4552,yrhC,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3484,yhhI,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0000035,,,False,no_ortholog,False,1.0,,1137,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3485,yhhJ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002484,EFER_RS17465,EFER_RS17465,True,alternative_low_callability,False,1.0,0.0,1125,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3486,rbbA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003041,EFER_RS17470,rbbA,False,alternative_low_callability,False,1.0,0.02266081871345029,2736,62,1,6,0,0,0.3654970760233918,96.7741935483871,,,not_comparable
GCF_000005845.2,b3487,yhiI,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002485,EFER_RS17475,EFER_RS17475,True,alternative_low_callability,False,1.0,0.08426966292134831,1068,90,2,10,0,0,1.8726591760299625,111.11111111111111,,,not_comparable
GCF_000005845.2,b4790,yhiY,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003003,EFER_RS24640,yhiY,False,alternative_low_callability,False,1.0,0.0,114,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3488,yhiJ,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003989,,,False,no_ortholog,False,1.0,,1623,,3,,0,,1.8484288354898337,,,,not_comparable
GCF_000005845.2,b4660,yhiL,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,1,,0,,,,,,not_comparable
GCF_000005845.2,b3491,yhiM,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003383,EFER_RS17480,EFER_RS17480,True,alternative_low_callability,False,1.0,0.0,1053,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3492,yhiN,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002486,EFER_RS17505,EFER_RS17505,True,alternative_low_callability,False,1.0,0.0,1203,0,11,0,0,0,9.14380714879468,,,,not_comparable
GCF_000005845.2,b3493,pitA,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000070,EFER_RS17510,pitA,False,many_to_one,False,1.0,,1500,,3,,0,,2.0,,,,not_comparable
GCF_000005845.2,b3494,uspB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002487,EFER_RS17515,uspB,False,alternative_low_callability,False,1.0,0.0,336,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3495,uspA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002488,EFER_RS17520,uspA,False,alternative_low_callability,False,1.0,0.09885057471264368,435,43,5,0,0,0,11.494252873563218,0.0,,,not_comparable
GCF_000005845.2,b4791,yriA,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0005090,,,False,no_ortholog,False,1.0,,75,,2,,0,,26.666666666666668,,,,not_comparable
GCF_000005845.2,b4792,yriB,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0004516,,,False,no_ortholog,False,1.0,,54,,2,,0,,37.03703703703704,,,,not_comparable
GCF_000005845.2,b3496,dtpB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000469,EFER_RS17525,dtpB,False,alternative_low_callability,False,1.0,0.20952380952380953,1470,308,12,34,0,0,8.16326530612245,110.3896103896104,,,not_comparable
GCF_000005845.2,b3497,rsmJ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002489,EFER_RS17530,rsmJ,False,alternative_low_callability,False,1.0,0.10358565737051793,753,78,13,11,0,0,17.264276228419654,141.02564102564102,,,not_comparable
GCF_000005845.2,b3498,prlC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002490,EFER_RS17535,prlC,False,alternative_low_callability,False,1.0,0.028389623103279492,2043,58,76,4,0,0,37.20019579050416,68.96551724137932,,,not_comparable
GCF_000005845.2,b3499,rlmJ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002491,EFER_RS17540,rlmJ,False,alternative_low_callability,False,1.0,0.12336892052194544,843,104,3,7,0,0,3.5587188612099645,67.3076923076923,,,not_comparable
GCF_000005845.2,b3500,gor,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002492,EFER_RS17545,gorA,True,alternative_low_callability,False,1.0,0.0,1353,0,2,0,0,0,1.4781966001478197,,,,not_comparable
GCF_000005845.2,b4613,dinQ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002970,EFER_RS17550,dinQ,False,alternative_low_callability,False,1.0,0.0,84,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b4712,agrA,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b4713,agrB,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3501,arsR,GCF_000026225.1,ATCC 35469,False,one_to_many,OG0002493,EFER_RS14120;EFER_RS17560,arsR,False,one_to_many,False,1.0,,354,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3502,arsB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003384,EFER_RS17565,arsB,False,alternative_low_callability,False,1.0,0.0,1290,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3503,arsC,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000323,EFER_RS17570,arsC,False,many_to_one,False,1.0,,426,,1,,0,,2.347417840375587,,,,not_comparable
GCF_000005845.2,b3504,yhiS,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,1.0,,1224,,1,,0,,0.8169934640522876,,,,not_comparable
GCF_000005845.2,b3505,insH11,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0000024,,,False,no_ortholog,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3506,slp,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002494,EFER_RS15280,EFER_RS15280,True,alternative_low_callability,False,1.0,0.0,567,0,1,0,0,0,1.763668430335097,,,,not_comparable
GCF_000005845.2,b3507,dctR,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002495,EFER_RS15290,EFER_RS15290,True,alternative_low_callability,False,1.0,0.0,531,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3508,yhiD,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002496,EFER_RS15295,EFER_RS15295,True,alternative_low_callability,False,1.0,0.0,648,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3509,hdeB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002497,EFER_RS15300,hdeB,False,alternative_low_callability,False,1.0,0.0,327,0,1,0,0,0,3.058103975535168,,,,not_comparable
GCF_000005845.2,b3510,hdeA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002498,EFER_RS15305,hdeA,False,alternative_low_callability,False,1.0,0.0,333,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3511,hdeD,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002499,EFER_RS15310,EFER_RS15310,True,alternative_low_callability,False,1.0,0.0,573,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b4704,arrS,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3512,gadE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002500,EFER_RS15315,gadE,False,alternative_low_callability,False,1.0,0.0,528,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b4718,gadF,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3513,mdtE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000397,EFER_RS15320,mdtE,False,alternative_low_callability,False,1.0,0.0,1158,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3514,mdtF,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000381,EFER_RS15325,EFER_RS15325,True,alternative_low_callability,False,1.0,0.0,3114,0,1,0,0,0,0.32113037893384716,,,,not_comparable
GCF_000005845.2,b3515,gadW,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000521,EFER_RS15330,EFER_RS15330,True,alternative_low_callability,False,1.0,0.0,729,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b4452,gadY,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3516,gadX,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000406,EFER_RS15335,EFER_RS15335,True,alternative_low_callability,False,1.0,0.0,825,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3517,gadA,GCF_000026225.1,ATCC 35469,False,many_to_many,OG0000027,EFER_RS07955;EFER_RS14195,EFER_RS07955;EFER_RS14195,False,many_to_many,False,0.8265524625267666,,1158,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3518,ccp,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003990,,,False,no_ortholog,False,1.0,,1398,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3519,treF,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000460,EFER_RS17585,EFER_RS17585,True,alternative_low_callability,False,1.0,0.0,1650,0,26,0,0,0,15.757575757575758,,,,not_comparable
GCF_000005845.2,b3520,yhjB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002501,EFER_RS17590,EFER_RS17590,True,alternative_low_callability,False,1.0,0.0,603,0,2,0,0,0,3.316749585406302,,,,not_comparable
GCF_000005845.2,b3521,rcdB,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0002502,,,False,no_ortholog,False,1.0,,900,,1,,0,,1.1111111111111112,,,,not_comparable
GCF_000005845.2,b3522,yhjD,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002503,EFER_RS17595,yhjD,False,alternative_low_callability,False,1.0,0.0,1014,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3523,yhjE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000385,EFER_RS17600,EFER_RS17600,True,alternative_low_callability,False,1.0,0.05291005291005291,1323,70,1,5,0,0,0.7558578987150416,71.42857142857143,,,not_comparable
GCF_000005845.2,b3524,yhjG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002504,EFER_RS17605,EFER_RS17605,True,alternative_low_callability,False,1.0,0.15041242115477924,2061,310,0,14,0,0,0.0,45.16129032258065,,,not_comparable
GCF_000005845.2,b3525,pdeH,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002505,EFER_RS17610,pdeH,False,alternative_low_callability,False,1.0,0.0,768,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3526,kdgK,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002506,EFER_RS17615,kdgK,False,alternative_low_callability,False,1.0,0.0,930,0,7,0,0,0,7.526881720430108,,,,not_comparable
GCF_000005845.2,b3527,yhjJ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002507,EFER_RS17630,EFER_RS17630,True,alternative_low_callability,False,1.0,0.02404809619238477,1497,36,0,4,0,0,0.0,111.11111111111111,,,not_comparable
GCF_000005845.2,b3528,dctA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002508,EFER_RS17635,dctA,False,alternative_low_callability,False,1.0,0.0,1287,0,1,0,0,0,0.777000777000777,,,,not_comparable
GCF_000005845.2,b3529,pdeK,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002509,EFER_RS17640,hmsP,True,alternative_low_callability,False,1.0,0.09631870902672718,1989,191,0,8,0,0,0.0,41.8848167539267,,,not_comparable
GCF_000005845.2,b3530,bcsC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000356,EFER_RS17645,bcsC,False,alternative_low_callability,False,1.0,0.06361542890040299,3474,221,26,24,0,0,7.484168105929764,108.5972850678733,,,not_comparable
GCF_000005845.2,b3531,bcsZ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002510,EFER_RS17650,bcsZ,False,alternative_low_callability,False,1.0,0.14905149051490515,1107,165,11,4,0,0,9.93676603432701,24.242424242424242,,,not_comparable
GCF_000005845.2,b3532,bcsB,GCF_000026225.1,ATCC 35469,False,one_to_many,OG0000167,EFER_RS05885;EFER_RS17655,bcsB,False,one_to_many,False,1.0,,2340,,21,,0,,8.974358974358974,,,,not_comparable
GCF_000005845.2,b3533,bcsA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003168,EFER_RS17660,bcsA,False,alternative_low_callability,False,1.0,0.12409316533027873,2619,325,9,27,0,0,3.4364261168384878,83.07692307692308,,,not_comparable
GCF_000005845.2,b3534,bcsQ,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,9,,0,,,,,,not_comparable
GCF_000005845.2,b3535,yhjR,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002511,EFER_RS17670,bcsR,True,alternative_low_callability,False,1.0,0.0,189,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3536,bcsE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002512,EFER_RS17675,bcsE,False,alternative_low_callability,False,1.0,0.004487179487179487,1572,7,0,0,0,0,0.0,0.0,,,not_comparable
GCF_000005845.2,b3537,bcsF,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002513,EFER_RS17680,bcsF,False,alternative_low_callability,False,1.0,0.0,192,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3538,bcsG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002514,EFER_RS17685,bcsG,False,alternative_low_callability,False,1.0,0.1,1680,168,0,3,0,0,0.0,17.857142857142858,,,not_comparable
GCF_000005845.2,b4453,ldrD,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0000006,,,False,no_ortholog,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b4454,rdlD,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3539,yhjV,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002515,EFER_RS17710,EFER_RS17710,True,alternative_low_callability,False,1.0,0.0,1272,0,2,0,0,0,1.5723270440251573,,,,not_comparable
GCF_000005845.2,b3540,dppF,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002516,EFER_RS17720,dppF,False,alternative_low_callability,False,1.0,0.07960199004975124,1005,80,0,8,0,0,0.0,100.0,,,not_comparable
GCF_000005845.2,b3541,dppD,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002517,EFER_RS17725,dppD,False,alternative_low_callability,False,1.0,0.0,984,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3542,dppC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000387,EFER_RS17730,dppC,False,alternative_low_callability,False,1.0,0.0,903,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3543,dppB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003861,EFER_RS17735,dppB,False,alternative_low_callability,False,1.0,0.07058823529411765,1020,72,0,6,0,0,0.0,83.33333333333333,,,not_comparable
GCF_000005845.2,b3544,dppA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002518,EFER_RS17745,dppA,False,alternative_low_callability,False,1.0,0.0,1608,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3545,proK,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3546,eptB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002519,EFER_RS17760,eptB,False,alternative_low_callability,False,1.0,0.04609929078014184,1692,78,1,0,0,0,0.5910165484633569,0.0,,,not_comparable
GCF_000005845.2,b3547,yhjX,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002520,EFER_RS17765,EFER_RS17765,True,alternative_low_callability,False,1.0,0.257689110556941,1209,310,30,1,0,0,24.81389578163772,3.225806451612903,,,not_comparable
GCF_000005845.2,b3548,yhjY,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003385,,,False,no_ortholog,False,1.0,,699,,9,,0,,12.875536480686696,,,,not_comparable
GCF_000005845.2,b3549,tag,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002521,EFER_RS17775,tag,False,alternative_low_callability,False,1.0,0.0,564,0,10,0,0,0,17.73049645390071,,,,not_comparable
GCF_000005845.2,b3550,yiaC,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002522,EFER_RS17780,EFER_RS17780,True,alternative_low_callability,False,1.0,0.0,441,0,11,0,0,0,24.94331065759637,,,,not_comparable
GCF_000005845.2,b3551,bisC,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000064,EFER_RS17785,bisC,False,many_to_one,False,1.0,,2334,,36,,0,,15.424164524421593,,,,not_comparable
GCF_000005845.2,b3552,yiaD,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003042,EFER_RS17790,EFER_RS17790,True,alternative_low_callability,False,1.0,0.22575757575757577,660,149,6,0,0,0,9.090909090909092,0.0,,,not_comparable
GCF_000005845.2,b3553,ghrB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000046,EFER_RS17815,ghrB,False,alternative_low_callability,False,1.0,0.0,975,0,4,0,0,0,4.102564102564102,,,,not_comparable
GCF_000005845.2,b3554,yiaF,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002523,EFER_RS17820,EFER_RS17820,True,alternative_low_callability,False,1.0,0.08860759493670886,711,63,0,0,0,0,0.0,0.0,,,not_comparable
GCF_000005845.2,b3555,yiaG,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000413,EFER_RS17830,EFER_RS17830,True,alternative_low_callability,False,1.0,0.0,291,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3556,cspA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0000371,EFER_RS17835,cspE,True,alternative_low_callability,False,1.0,0.0,213,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b4793,ysaE,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003712,EFER_RS24655,EFER_RS24655,True,alternative_low_callability,False,1.0,0.18055555555555555,72,13,0,5,0,0,0.0,384.61538461538464,,,not_comparable
GCF_000005845.2,b4647,mokA,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b4455,hokA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003043,EFER_RS17845,hokA,False,alternative_low_callability,False,1.0,0.0,153,0,0,3,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3557,insJ,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000080,EFER_RS14100,EFER_RS14100,False,many_to_one,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3558,insK,GCF_000026225.1,ATCC 35469,False,many_to_one,OG0000080,EFER_RS14100,EFER_RS14100,False,many_to_one,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b4614,sokA,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b3559,glyS,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002524,EFER_RS17850,glyS,False,alternative_low_callability,False,1.0,0.0,2070,0,1,0,0,0,0.4830917874396135,,,,not_comparable
GCF_000005845.2,b3560,glyQ,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002525,EFER_RS17855,glyQ,False,alternative_low_callability,False,1.0,0.0,912,0,1,0,0,0,1.0964912280701755,,,,not_comparable
GCF_000005845.2,b4553,ysaB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003096,EFER_RS17860,EFER_RS17860,True,alternative_low_callability,False,1.0,0.23333333333333334,300,70,15,0,0,0,50.0,0.0,,,not_comparable
GCF_000005845.2,b3561,wecH,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002526,EFER_RS17865,EFER_RS17865,True,alternative_low_callability,False,1.0,0.0,996,0,23,0,0,0,23.092369477911646,,,,not_comparable
GCF_000005845.2,b3562,yiaA,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003386,,,False,no_ortholog,False,1.0,,438,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3563,yiaB,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002527,EFER_RS17870,yiaB,False,alternative_low_callability,False,1.0,0.0,342,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3564,xylB,GCF_000026225.1,ATCC 35469,False,one_to_many,OG0000168,EFER_RS01860;EFER_RS10930;EFER_RS17875,EFER_RS01860;xylB,False,one_to_many,False,1.0,,1455,,10,,0,,6.8728522336769755,,,,not_comparable
GCF_000005845.2,b4834,xylZ,GCF_000026225.1,ATCC 35469,False,no_protein,,,,False,no_protein,False,,,0,,3,,0,,,,,,not_comparable
GCF_000005845.2,b3565,xylA,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002528,EFER_RS17880,xylA,False,alternative_low_callability,False,1.0,0.0,1323,0,4,0,0,0,3.0234315948601664,,,,not_comparable
GCF_000005845.2,b3566,xylF,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003387,,,False,no_ortholog,False,1.0,,993,,3,,0,,3.0211480362537766,,,,not_comparable
GCF_000005845.2,b3567,xylG,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003388,,,False,no_ortholog,False,1.0,,1542,,6,,1,,3.8910505836575875,,,,not_comparable
GCF_000005845.2,b3568,xylH,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0003389,,,False,no_ortholog,False,1.0,,1182,,11,,0,,9.306260575296108,,,,not_comparable
GCF_000005845.2,b3569,xylR,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003390,EFER_RS17885,xylR,False,alternative_low_callability,False,1.0,0.0,1179,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b3570,bax,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0003044,EFER_RS17890,EFER_RS17890,True,alternative_low_callability,False,1.0,0.03515151515151515,825,29,0,2,0,0,0.0,68.96551724137932,,,not_comparable
GCF_000005845.2,b4794,baxL,GCF_000026225.1,ATCC 35469,False,no_ortholog,OG0004994,,,False,no_ortholog,False,1.0,,27,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b3571,malS,GCF_000026225.1,ATCC 35469,False,one_to_one,OG0002529,EFER_RS17895,malS,False,alternative_low_callability,False,1.0,0.0,2031,0,1,0,0,0,0.49236829148202854,,,,not_comparable
