accession,species_key,source_protein_id,prepared_protein_id,gene_id,gene_name,feature_id,mapping_status
GCF_000026225.1,GCF_000026225.1,WP_000931382.1,GCF_000026225.1__WP_000931382.1,EFER_RS11820,galM,gene-EFER_RS11820,mapped
GCF_000026225.1,GCF_000026225.1,WP_000932364.1,GCF_000026225.1__WP_000932364.1,EFER_RS18045,trmL,gene-EFER_RS18045,mapped
GCF_000026225.1,GCF_000026225.1,WP_000932854.1,GCF_000026225.1__WP_000932854.1,EFER_RS20190,rsmG,gene-EFER_RS20190,mapped
GCF_000026225.1,GCF_000026225.1,WP_000933732.1,GCF_000026225.1__WP_000933732.1,EFER_RS20135,glmU,gene-EFER_RS20135,mapped
GCF_000026225.1,GCF_000026225.1,WP_000933763.1,GCF_000026225.1__WP_000933763.1,EFER_RS15800,EFER_RS15800,gene-EFER_RS15800,mapped
GCF_000026225.1,GCF_000026225.1,WP_000934073.1,GCF_000026225.1__WP_000934073.1,EFER_RS05245,clpA,gene-EFER_RS05245,mapped
GCF_000026225.1,GCF_000026225.1,WP_000934084.1,GCF_000026225.1__WP_000934084.1,EFER_RS22170,EFER_RS22170,gene-EFER_RS22170,mapped
GCF_000026225.1,GCF_000026225.1,WP_000934198.1,GCF_000026225.1__WP_000934198.1,EFER_RS17585,EFER_RS17585,gene-EFER_RS17585,mapped
GCF_000026225.1,GCF_000026225.1,WP_000934303.1,GCF_000026225.1__WP_000934303.1,EFER_RS18825,rsd,gene-EFER_RS18825,mapped
GCF_000026225.1,GCF_000026225.1,WP_000934815.1,GCF_000026225.1__WP_000934815.1,EFER_RS13185,secD,gene-EFER_RS13185,mapped
GCF_000026225.1,GCF_000026225.1,WP_000934929.1,GCF_000026225.1__WP_000934929.1,EFER_RS21015,asd,gene-EFER_RS21015,mapped
GCF_000026225.1,GCF_000026225.1,WP_000934982.1,GCF_000026225.1__WP_000934982.1,EFER_RS21345,paeA,gene-EFER_RS21345,mapped
GCF_000026225.1,GCF_000026225.1,WP_000935384.1,GCF_000026225.1__WP_000935384.1,EFER_RS19020,argC,gene-EFER_RS19020,mapped
GCF_000026225.1,GCF_000026225.1,WP_000935562.1,GCF_000026225.1__WP_000935562.1,EFER_RS04445,EFER_RS04445,gene-EFER_RS04445,mapped
GCF_000026225.1,GCF_000026225.1,WP_000935660.1,GCF_000026225.1__WP_000935660.1,EFER_RS15310,EFER_RS15310,gene-EFER_RS15310,mapped
GCF_000026225.1,GCF_000026225.1,WP_000936071.1,GCF_000026225.1__WP_000936071.1,EFER_RS04975,gsiC,gene-EFER_RS04975,mapped
GCF_000026225.1,GCF_000026225.1,WP_000936340.1,GCF_000026225.1__WP_000936340.1,EFER_RS20380,rluF,gene-EFER_RS20380,mapped
GCF_000026225.1,GCF_000026225.1,WP_000936673.1,GCF_000026225.1__WP_000936673.1,EFER_RS21955,EFER_RS21955,gene-EFER_RS21955,mapped
GCF_000026225.1,GCF_000026225.1,WP_000936736.1,GCF_000026225.1__WP_000936736.1,EFER_RS14085,EFER_RS14085,gene-EFER_RS14085,mapped
GCF_000026225.1,GCF_000026225.1,WP_000936985.1,GCF_000026225.1__WP_000936985.1,EFER_RS06210,ptrB,gene-EFER_RS06210,mapped
GCF_000026225.1,GCF_000026225.1,WP_000937458.1,GCF_000026225.1__WP_000937458.1,EFER_RS12715,EFER_RS12715,gene-EFER_RS12715,mapped
GCF_000026225.1,GCF_000026225.1,WP_000937872.1,GCF_000026225.1__WP_000937872.1,EFER_RS03440,xseA,gene-EFER_RS03440,mapped
GCF_000026225.1,GCF_000026225.1,WP_000938855.1,GCF_000026225.1__WP_000938855.1,EFER_RS17735,dppB,gene-EFER_RS17735,mapped
GCF_000026225.1,GCF_000026225.1,WP_000939651.1,GCF_000026225.1__WP_000939651.1,EFER_RS14220,EFER_RS14220,gene-EFER_RS14220,mapped
GCF_000026225.1,GCF_000026225.1,WP_000939755.1,GCF_000026225.1__WP_000939755.1,EFER_RS12520,crcB,gene-EFER_RS12520,mapped
GCF_000026225.1,GCF_000026225.1,WP_000940026.1,GCF_000026225.1__WP_000940026.1,EFER_RS03310,trmJ,gene-EFER_RS03310,mapped
GCF_000026225.1,GCF_000026225.1,WP_000940101.1,GCF_000026225.1__WP_000940101.1,EFER_RS18805,EFER_RS18805,gene-EFER_RS18805,mapped
GCF_000026225.1,GCF_000026225.1,WP_000940121.1,GCF_000026225.1__WP_000940121.1,EFER_RS16520,rpsE,gene-EFER_RS16520,mapped
GCF_000026225.1,GCF_000026225.1,WP_000940515.1,GCF_000026225.1__WP_000940515.1,EFER_RS20940,epmB,gene-EFER_RS20940,mapped
GCF_000026225.1,GCF_000026225.1,WP_000940595.1,GCF_000026225.1__WP_000940595.1,EFER_RS15930,rpmA,gene-EFER_RS15930,mapped
GCF_000026225.1,GCF_000026225.1,WP_000940971.1,GCF_000026225.1__WP_000940971.1,EFER_RS20220,ravA,gene-EFER_RS20220,mapped
GCF_000026225.1,GCF_000026225.1,WP_000941021.1,GCF_000026225.1__WP_000941021.1,EFER_RS13400,prpR,gene-EFER_RS13400,mapped
GCF_000026225.1,GCF_000026225.1,WP_000941212.1,GCF_000026225.1__WP_000941212.1,EFER_RS16570,rplP,gene-EFER_RS16570,mapped
GCF_000026225.1,GCF_000026225.1,WP_000941503.1,GCF_000026225.1__WP_000941503.1,EFER_RS18545,EFER_RS18545,gene-EFER_RS18545,mapped
GCF_000026225.1,GCF_000026225.1,WP_000941955.1,GCF_000026225.1__WP_000941955.1,EFER_RS13255,ppnP,gene-EFER_RS13255,mapped
GCF_000026225.1,GCF_000026225.1,WP_000942291.1,GCF_000026225.1__WP_000942291.1,EFER_RS13360,tauB,gene-EFER_RS13360,mapped
GCF_000026225.1,GCF_000026225.1,WP_000942353.1,GCF_000026225.1__WP_000942353.1,EFER_RS22415,gpmB,gene-EFER_RS22415,mapped
GCF_000026225.1,GCF_000026225.1,WP_000942591.1,GCF_000026225.1__WP_000942591.1,EFER_RS13320,EFER_RS13320,gene-EFER_RS13320,mapped
GCF_000026225.1,GCF_000026225.1,WP_000942777.1,GCF_000026225.1__WP_000942777.1,EFER_RS14705,yghD,gene-EFER_RS14705,mapped
GCF_000026225.1,GCF_000026225.1,WP_000943399.1,GCF_000026225.1__WP_000943399.1,EFER_RS12285,EFER_RS12285,gene-EFER_RS12285,mapped
GCF_000026225.1,GCF_000026225.1,WP_000943469.1,GCF_000026225.1__WP_000943469.1,EFER_RS08900,dsbB,gene-EFER_RS08900,mapped
GCF_000026225.1,GCF_000026225.1,WP_000943883.1,GCF_000026225.1__WP_000943883.1,EFER_RS21150,EFER_RS21150,gene-EFER_RS21150,mapped
GCF_000026225.1,GCF_000026225.1,WP_000944087.1,GCF_000026225.1__WP_000944087.1,EFER_RS18850,thiG,gene-EFER_RS18850,mapped
GCF_000026225.1,GCF_000026225.1,WP_000944221.1,GCF_000026225.1__WP_000944221.1,EFER_RS01675,EFER_RS01675,gene-EFER_RS01675,mapped
GCF_000026225.1,GCF_000026225.1,WP_000944637.1,GCF_000026225.1__WP_000944637.1,EFER_RS09560,pgaB,gene-EFER_RS09560,mapped
GCF_000026225.1,GCF_000026225.1,WP_000946445.1,GCF_000026225.1__WP_000946445.1,EFER_RS22440,creD,gene-EFER_RS22440,mapped
GCF_000026225.1,GCF_000026225.1,WP_000946659.1,GCF_000026225.1__WP_000946659.1,EFER_RS06215,exoX,gene-EFER_RS06215,mapped
GCF_000026225.1,GCF_000026225.1,WP_000946806.1,GCF_000026225.1__WP_000946806.1,EFER_RS13890,recC,gene-EFER_RS13890,mapped
GCF_000026225.1,GCF_000026225.1,WP_000947155.1,GCF_000026225.1__WP_000947155.1,EFER_RS18445,corA,gene-EFER_RS18445,mapped
GCF_000026225.1,GCF_000026225.1,WP_000947399.1,GCF_000026225.1__WP_000947399.1,EFER_RS02205,EFER_RS02205,gene-EFER_RS02205,mapped
GCF_000026225.1,GCF_000026225.1,WP_000947447.1,GCF_000026225.1__WP_000947447.1,EFER_RS08945,EFER_RS08945,gene-EFER_RS08945,mapped
GCF_000026225.1,GCF_000026225.1,WP_000948638.1,GCF_000026225.1__WP_000948638.1,EFER_RS08435,pgpB,gene-EFER_RS08435,mapped
GCF_000026225.1,GCF_000026225.1,WP_000948723.1,GCF_000026225.1__WP_000948723.1,EFER_RS04740,glpT,gene-EFER_RS04740,mapped
GCF_000026225.1,GCF_000026225.1,WP_000948832.1,GCF_000026225.1__WP_000948832.1,EFER_RS21745,agaF,gene-EFER_RS21745,mapped
GCF_000026225.1,GCF_000026225.1,WP_000948890.1,GCF_000026225.1__WP_000948890.1,EFER_RS06920,sufC,gene-EFER_RS06920,mapped
GCF_000026225.1,GCF_000026225.1,WP_000949147.1,GCF_000026225.1__WP_000949147.1,EFER_RS13335,iprA,gene-EFER_RS13335,mapped
GCF_000026225.1,GCF_000026225.1,WP_000949265.1,GCF_000026225.1__WP_000949265.1,EFER_RS02575,pssA,gene-EFER_RS02575,mapped
GCF_000026225.1,GCF_000026225.1,WP_000949498.1,GCF_000026225.1__WP_000949498.1,EFER_RS21205,ulaE,gene-EFER_RS21205,mapped
GCF_000026225.1,GCF_000026225.1,WP_000949583.1,GCF_000026225.1__WP_000949583.1,EFER_RS17455,EFER_RS17455,gene-EFER_RS17455,mapped
GCF_000026225.1,GCF_000026225.1,WP_000950214.1,GCF_000026225.1__WP_000950214.1,EFER_RS08950,EFER_RS08950,gene-EFER_RS08950,mapped
GCF_000026225.1,GCF_000026225.1,WP_000950831.1,GCF_000026225.1__WP_000950831.1,EFER_RS17625,EFER_RS17625,gene-EFER_RS17625,mapped
GCF_000026225.1,GCF_000026225.1,WP_000950976.1,GCF_000026225.1__WP_000950976.1,EFER_RS10345,EFER_RS10345,gene-EFER_RS10345,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951100.1,GCF_000026225.1__WP_000951100.1,EFER_RS19885,EFER_RS19885,gene-EFER_RS19885,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951153.1,GCF_000026225.1__WP_000951153.1,EFER_RS18455,EFER_RS18455,gene-EFER_RS18455,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951307.1,GCF_000026225.1__WP_000951307.1,EFER_RS11845,zitB,gene-EFER_RS11845,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951333.1,GCF_000026225.1__WP_000951333.1,EFER_RS10460,EFER_RS10460,gene-EFER_RS10460,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951423.1,GCF_000026225.1__WP_000951423.1,EFER_RS11990,EFER_RS11990,gene-EFER_RS11990,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951466.1,GCF_000026225.1__WP_000951466.1,EFER_RS18305,EFER_RS18305,gene-EFER_RS18305,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951554.1,GCF_000026225.1__WP_000951554.1,EFER_RS15330,EFER_RS15330,gene-EFER_RS15330,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951748.1,GCF_000026225.1__WP_000951748.1,EFER_RS20440,EFER_RS20440,gene-EFER_RS20440,mapped
GCF_000026225.1,GCF_000026225.1,WP_000951831.1,GCF_000026225.1__WP_000951831.1,EFER_RS00610,araB,gene-EFER_RS00610,mapped
GCF_000026225.1,GCF_000026225.1,WP_000952705.1,GCF_000026225.1__WP_000952705.1,EFER_RS06495,cobB,gene-EFER_RS06495,mapped
GCF_000026225.1,GCF_000026225.1,WP_000953850.1,GCF_000026225.1__WP_000953850.1,EFER_RS01225,rseP,gene-EFER_RS01225,mapped
GCF_000026225.1,GCF_000026225.1,WP_000953852.1,GCF_000026225.1__WP_000953852.1,EFER_RS09730,EFER_RS09730,gene-EFER_RS09730,mapped
GCF_000026225.1,GCF_000026225.1,WP_000954412.1,GCF_000026225.1__WP_000954412.1,EFER_RS19540,rfaL,gene-EFER_RS19540,mapped
GCF_000026225.1,GCF_000026225.1,WP_000954914.1,GCF_000026225.1__WP_000954914.1,EFER_RS10600,hisIE,gene-EFER_RS10600,mapped
GCF_000026225.1,GCF_000026225.1,WP_000954971.1,GCF_000026225.1__WP_000954971.1,EFER_RS06840,btuC,gene-EFER_RS06840,mapped
GCF_000026225.1,GCF_000026225.1,WP_000955044.1,GCF_000026225.1__WP_000955044.1,EFER_RS12535,dcuC,gene-EFER_RS12535,mapped
GCF_000026225.1,GCF_000026225.1,WP_000955483.1,GCF_000026225.1__WP_000955483.1,EFER_RS02325,rpiB,gene-EFER_RS02325,mapped
GCF_000026225.1,GCF_000026225.1,WP_000955837.1,GCF_000026225.1__WP_000955837.1,EFER_RS04040,ptsP,gene-EFER_RS04040,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956048.1,GCF_000026225.1__WP_000956048.1,EFER_RS11215,preA,gene-EFER_RS11215,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956465.1,GCF_000026225.1__WP_000956465.1,EFER_RS12740,hokE,gene-EFER_RS12740,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956472.1,GCF_000026225.1__WP_000956472.1,EFER_RS12735,hokE,gene-EFER_RS12735,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956659.1,GCF_000026225.1__WP_000956659.1,EFER_RS20215,viaA,gene-EFER_RS20215,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956684.1,GCF_000026225.1__WP_000956684.1,EFER_RS07495,benB,gene-EFER_RS07495,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956736.1,GCF_000026225.1__WP_000956736.1,EFER_RS04120,EFER_RS04120,gene-EFER_RS04120,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956757.1,GCF_000026225.1__WP_000956757.1,EFER_RS01025,EFER_RS01025,gene-EFER_RS01025,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956793.1,GCF_000026225.1__WP_000956793.1,EFER_RS08255,ogt,gene-EFER_RS08255,mapped
GCF_000026225.1,GCF_000026225.1,WP_000956838.1,GCF_000026225.1__WP_000956838.1,EFER_RS20335,EFER_RS20335,gene-EFER_RS20335,mapped
GCF_000026225.1,GCF_000026225.1,WP_000957725.1,GCF_000026225.1__WP_000957725.1,EFER_RS00860,zapD,gene-EFER_RS00860,mapped
GCF_000026225.1,GCF_000026225.1,WP_000957738.1,GCF_000026225.1__WP_000957738.1,EFER_RS08760,EFER_RS08760,gene-EFER_RS08760,mapped
GCF_000026225.1,GCF_000026225.1,WP_000957937.1,GCF_000026225.1__WP_000957937.1,EFER_RS13925,ptsP,gene-EFER_RS13925,mapped
GCF_000026225.1,GCF_000026225.1,WP_000958551.1,GCF_000026225.1__WP_000958551.1,EFER_RS04710,EFER_RS04710,gene-EFER_RS04710,mapped
GCF_000026225.1,GCF_000026225.1,WP_000958606.1,GCF_000026225.1__WP_000958606.1,EFER_RS14955,EFER_RS14955,gene-EFER_RS14955,mapped
GCF_000026225.1,GCF_000026225.1,WP_000958727.1,GCF_000026225.1__WP_000958727.1,EFER_RS16985,gntX,gene-EFER_RS16985,mapped
GCF_000026225.1,GCF_000026225.1,WP_000959103.1,GCF_000026225.1__WP_000959103.1,EFER_RS12515,EFER_RS12515,gene-EFER_RS12515,mapped
GCF_000026225.1,GCF_000026225.1,WP_000961458.1,GCF_000026225.1__WP_000961458.1,EFER_RS04930,EFER_RS04930,gene-EFER_RS04930,mapped
GCF_000026225.1,GCF_000026225.1,WP_000963143.1,GCF_000026225.1__WP_000963143.1,EFER_RS02040,recA,gene-EFER_RS02040,mapped
GCF_000026225.1,GCF_000026225.1,WP_000963505.1,GCF_000026225.1__WP_000963505.1,EFER_RS00920,aceF,gene-EFER_RS00920,mapped
GCF_000026225.1,GCF_000026225.1,WP_000963760.1,GCF_000026225.1__WP_000963760.1,EFER_RS16740,argD,gene-EFER_RS16740,mapped
GCF_000026225.1,GCF_000026225.1,WP_000963837.1,GCF_000026225.1__WP_000963837.1,EFER_RS03380,ndk,gene-EFER_RS03380,mapped
GCF_000026225.1,GCF_000026225.1,WP_000964131.1,GCF_000026225.1__WP_000964131.1,EFER_RS00790,mraY,gene-EFER_RS00790,mapped
GCF_000026225.1,GCF_000026225.1,WP_000964242.1,GCF_000026225.1__WP_000964242.1,EFER_RS01135,EFER_RS01135,gene-EFER_RS01135,mapped
GCF_000026225.1,GCF_000026225.1,WP_000964718.1,GCF_000026225.1__WP_000964718.1,EFER_RS17285,EFER_RS17285,gene-EFER_RS17285,mapped
GCF_000026225.1,GCF_000026225.1,WP_000965505.1,GCF_000026225.1__WP_000965505.1,EFER_RS04390,hisQ,gene-EFER_RS04390,mapped
GCF_000026225.1,GCF_000026225.1,WP_000965692.1,GCF_000026225.1__WP_000965692.1,EFER_RS19450,yihX,gene-EFER_RS19450,mapped
GCF_000026225.1,GCF_000026225.1,WP_000965705.1,GCF_000026225.1__WP_000965705.1,EFER_RS14925,plsC,gene-EFER_RS14925,mapped
GCF_000026225.1,GCF_000026225.1,WP_000965931.1,GCF_000026225.1__WP_000965931.1,EFER_RS18195,fadB,gene-EFER_RS18195,mapped
GCF_000026225.1,GCF_000026225.1,WP_000966446.1,GCF_000026225.1__WP_000966446.1,EFER_RS03830,murR,gene-EFER_RS03830,mapped
GCF_000026225.1,GCF_000026225.1,WP_000966652.1,GCF_000026225.1__WP_000966652.1,EFER_RS08955,EFER_RS08955,gene-EFER_RS08955,mapped
GCF_000026225.1,GCF_000026225.1,WP_000967601.1,GCF_000026225.1__WP_000967601.1,EFER_RS08560,EFER_RS08560,gene-EFER_RS08560,mapped
GCF_000026225.1,GCF_000026225.1,WP_000968391.1,GCF_000026225.1__WP_000968391.1,EFER_RS11190,EFER_RS11190,gene-EFER_RS11190,mapped
GCF_000026225.1,GCF_000026225.1,WP_000968906.1,GCF_000026225.1__WP_000968906.1,EFER_RS06725,chbA,gene-EFER_RS06725,mapped
GCF_000026225.1,GCF_000026225.1,WP_000968965.1,GCF_000026225.1__WP_000968965.1,EFER_RS07815,EFER_RS07815,gene-EFER_RS07815,mapped
GCF_000026225.1,GCF_000026225.1,WP_000969415.1,GCF_000026225.1__WP_000969415.1,EFER_RS12980,ppiD,gene-EFER_RS12980,mapped
GCF_000026225.1,GCF_000026225.1,WP_000969766.1,GCF_000026225.1__WP_000969766.1,EFER_RS08080,paaG,gene-EFER_RS08080,mapped
GCF_000026225.1,GCF_000026225.1,WP_000969915.1,GCF_000026225.1__WP_000969915.1,EFER_RS00905,aroP,gene-EFER_RS00905,mapped
GCF_000026225.1,GCF_000026225.1,WP_000970071.1,GCF_000026225.1__WP_000970071.1,EFER_RS02735,purL,gene-EFER_RS02735,mapped
GCF_000026225.1,GCF_000026225.1,WP_000970479.1,GCF_000026225.1__WP_000970479.1,EFER_RS00765,rsmH,gene-EFER_RS00765,mapped
GCF_000026225.1,GCF_000026225.1,WP_000971076.1,GCF_000026225.1__WP_000971076.1,EFER_RS13635,EFER_RS13635,gene-EFER_RS13635,mapped
GCF_000026225.1,GCF_000026225.1,WP_000971336.1,GCF_000026225.1__WP_000971336.1,EFER_RS13045,cyoE,gene-EFER_RS13045,mapped
GCF_000026225.1,GCF_000026225.1,WP_000971725.1,GCF_000026225.1__WP_000971725.1,EFER_RS11500,ccmB,gene-EFER_RS11500,mapped
GCF_000026225.1,GCF_000026225.1,WP_000972208.1,GCF_000026225.1__WP_000972208.1,EFER_RS00985,EFER_RS00985,gene-EFER_RS00985,mapped
GCF_000026225.1,GCF_000026225.1,WP_000973091.1,GCF_000026225.1__WP_000973091.1,EFER_RS01445,fadE,gene-EFER_RS01445,mapped
GCF_000026225.1,GCF_000026225.1,WP_000973355.1,GCF_000026225.1__WP_000973355.1,EFER_RS08075,paaH,gene-EFER_RS08075,mapped
GCF_000026225.1,GCF_000026225.1,WP_000973435.1,GCF_000026225.1__WP_000973435.1,EFER_RS13010,bolA,gene-EFER_RS13010,mapped
GCF_000026225.1,GCF_000026225.1,WP_000974824.1,GCF_000026225.1__WP_000974824.1,EFER_RS13175,yajD,gene-EFER_RS13175,mapped
GCF_000026225.1,GCF_000026225.1,WP_000976070.1,GCF_000026225.1__WP_000976070.1,EFER_RS19640,dut,gene-EFER_RS19640,mapped
GCF_000026225.1,GCF_000026225.1,WP_000976176.1,GCF_000026225.1__WP_000976176.1,EFER_RS06240,EFER_RS06240,gene-EFER_RS06240,mapped
GCF_000026225.1,GCF_000026225.1,WP_000977658.1,GCF_000026225.1__WP_000977658.1,EFER_RS17610,pdeH,gene-EFER_RS17610,mapped
GCF_000026225.1,GCF_000026225.1,WP_000977757.1,GCF_000026225.1__WP_000977757.1,EFER_RS20950,ecnA,gene-EFER_RS20950,mapped
GCF_000026225.1,GCF_000026225.1,WP_000977936.1,GCF_000026225.1__WP_000977936.1,EFER_RS05450,ompF,gene-EFER_RS05450,mapped
GCF_000026225.1,GCF_000026225.1,WP_000978069.1,GCF_000026225.1__WP_000978069.1,EFER_RS10800,wza,gene-EFER_RS10800,mapped
GCF_000026225.1,GCF_000026225.1,WP_000979375.1,GCF_000026225.1__WP_000979375.1,EFER_RS13210,malZ,gene-EFER_RS13210,mapped
GCF_000026225.1,GCF_000026225.1,WP_000979449.1,GCF_000026225.1__WP_000979449.1,EFER_RS03255,EFER_RS03255,gene-EFER_RS03255,mapped
GCF_000026225.1,GCF_000026225.1,WP_000979515.1,GCF_000026225.1__WP_000979515.1,EFER_RS09600,EFER_RS09600,gene-EFER_RS09600,mapped
GCF_000026225.1,GCF_000026225.1,WP_000979647.1,GCF_000026225.1__WP_000979647.1,EFER_RS08595,oppC,gene-EFER_RS08595,mapped
GCF_000026225.1,GCF_000026225.1,WP_000979880.1,GCF_000026225.1__WP_000979880.1,EFER_RS16080,nanQ,gene-EFER_RS16080,mapped
GCF_000026225.1,GCF_000026225.1,WP_000980239.1,GCF_000026225.1__WP_000980239.1,EFER_RS02390,EFER_RS02390,gene-EFER_RS02390,mapped
GCF_000026225.1,GCF_000026225.1,WP_000980753.1,GCF_000026225.1__WP_000980753.1,EFER_RS16955,EFER_RS16955,gene-EFER_RS16955,mapped
GCF_000026225.1,GCF_000026225.1,WP_000981122.1,GCF_000026225.1__WP_000981122.1,EFER_RS17680,bcsF,gene-EFER_RS17680,mapped
GCF_000026225.1,GCF_000026225.1,WP_000981386.1,GCF_000026225.1__WP_000981386.1,EFER_RS15520,hsdR,gene-EFER_RS15520,mapped
GCF_000026225.1,GCF_000026225.1,WP_000981977.1,GCF_000026225.1__WP_000981977.1,EFER_RS21060,tsaE,gene-EFER_RS21060,mapped
GCF_000026225.1,GCF_000026225.1,WP_000982037.1,GCF_000026225.1__WP_000982037.1,EFER_RS18090,EFER_RS18090,gene-EFER_RS18090,mapped
GCF_000026225.1,GCF_000026225.1,WP_000982280.1,GCF_000026225.1__WP_000982280.1,EFER_RS20840,dcuR,gene-EFER_RS20840,mapped
GCF_000026225.1,GCF_000026225.1,WP_000982421.1,GCF_000026225.1__WP_000982421.1,EFER_RS11480,ccmF,gene-EFER_RS11480,mapped
GCF_000026225.1,GCF_000026225.1,WP_000982949.1,GCF_000026225.1__WP_000982949.1,EFER_RS03295,csiE,gene-EFER_RS03295,mapped
GCF_000026225.1,GCF_000026225.1,WP_000983149.1,GCF_000026225.1__WP_000983149.1,EFER_RS03900,zipA,gene-EFER_RS03900,mapped
GCF_000026225.1,GCF_000026225.1,WP_000983255.1,GCF_000026225.1__WP_000983255.1,EFER_RS18700,ilvM,gene-EFER_RS18700,mapped
GCF_000026225.1,GCF_000026225.1,WP_000983580.1,GCF_000026225.1__WP_000983580.1,EFER_RS06730,chbR,gene-EFER_RS06730,mapped
GCF_000026225.1,GCF_000026225.1,WP_000983596.1,GCF_000026225.1__WP_000983596.1,EFER_RS05805,cheZ,gene-EFER_RS05805,mapped
GCF_000026225.1,GCF_000026225.1,WP_000983876.1,GCF_000026225.1__WP_000983876.1,EFER_RS08515,trpCF,gene-EFER_RS08515,mapped
GCF_000026225.1,GCF_000026225.1,WP_000984493.1,GCF_000026225.1__WP_000984493.1,EFER_RS08960,EFER_RS08960,gene-EFER_RS08960,mapped
GCF_000026225.1,GCF_000026225.1,WP_000984509.1,GCF_000026225.1__WP_000984509.1,EFER_RS06295,htpX,gene-EFER_RS06295,mapped
GCF_000026225.1,GCF_000026225.1,WP_000984726.1,GCF_000026225.1__WP_000984726.1,EFER_RS14590,EFER_RS14590,gene-EFER_RS14590,mapped
GCF_000026225.1,GCF_000026225.1,WP_000985191.1,GCF_000026225.1__WP_000985191.1,EFER_RS20650,EFER_RS20650,gene-EFER_RS20650,mapped
GCF_000026225.1,GCF_000026225.1,WP_000985273.1,GCF_000026225.1__WP_000985273.1,EFER_RS10530,tsuB,gene-EFER_RS10530,mapped
GCF_000026225.1,GCF_000026225.1,WP_000985314.1,GCF_000026225.1__WP_000985314.1,EFER_RS04025,EFER_RS04025,gene-EFER_RS04025,mapped
GCF_000026225.1,GCF_000026225.1,WP_000985497.1,GCF_000026225.1__WP_000985497.1,EFER_RS02160,proV,gene-EFER_RS02160,mapped
GCF_000026225.1,GCF_000026225.1,WP_000985562.1,GCF_000026225.1__WP_000985562.1,EFER_RS19955,yidA,gene-EFER_RS19955,mapped
GCF_000026225.1,GCF_000026225.1,WP_000985953.1,GCF_000026225.1__WP_000985953.1,EFER_RS22180,EFER_RS22180,gene-EFER_RS22180,mapped
GCF_000026225.1,GCF_000026225.1,WP_000986048.1,GCF_000026225.1__WP_000986048.1,EFER_RS02690,acpS,gene-EFER_RS02690,mapped
GCF_000026225.1,GCF_000026225.1,WP_000987317.1,GCF_000026225.1__WP_000987317.1,EFER_RS14405,glpX,gene-EFER_RS14405,mapped
GCF_000026225.1,GCF_000026225.1,WP_000987389.1,GCF_000026225.1__WP_000987389.1,EFER_RS14075,EFER_RS14075,gene-EFER_RS14075,mapped
GCF_000026225.1,GCF_000026225.1,WP_000989133.1,GCF_000026225.1__WP_000989133.1,EFER_RS20590,EFER_RS20590,gene-EFER_RS20590,mapped
GCF_000026225.1,GCF_000026225.1,WP_000989454.1,GCF_000026225.1__WP_000989454.1,EFER_RS06670,astA,gene-EFER_RS06670,mapped
GCF_000026225.1,GCF_000026225.1,WP_000989490.1,GCF_000026225.1__WP_000989490.1,EFER_RS16870,EFER_RS16870,gene-EFER_RS16870,mapped
GCF_000026225.1,GCF_000026225.1,WP_000990142.1,GCF_000026225.1__WP_000990142.1,EFER_RS11575,ybiX,gene-EFER_RS11575,mapped
GCF_000026225.1,GCF_000026225.1,WP_000990284.1,GCF_000026225.1__WP_000990284.1,EFER_RS21065,amiB,gene-EFER_RS21065,mapped
GCF_000026225.1,GCF_000026225.1,WP_000990547.1,GCF_000026225.1__WP_000990547.1,EFER_RS00400,EFER_RS00400,gene-EFER_RS00400,mapped
GCF_000026225.1,GCF_000026225.1,WP_000990786.1,GCF_000026225.1__WP_000990786.1,EFER_RS04780,ubiG,gene-EFER_RS04780,mapped
GCF_000026225.1,GCF_000026225.1,WP_000990913.1,GCF_000026225.1__WP_000990913.1,EFER_RS16105,nanR,gene-EFER_RS16105,mapped
GCF_000026225.1,GCF_000026225.1,WP_000991048.1,GCF_000026225.1__WP_000991048.1,EFER_RS01510,csdA,gene-EFER_RS01510,mapped
GCF_000026225.1,GCF_000026225.1,WP_000993112.1,GCF_000026225.1__WP_000993112.1,EFER_RS02260,glaH,gene-EFER_RS02260,mapped
GCF_000026225.1,GCF_000026225.1,WP_000993433.1,GCF_000026225.1__WP_000993433.1,EFER_RS17100,glgP,gene-EFER_RS17100,mapped
GCF_000026225.1,GCF_000026225.1,WP_000994479.1,GCF_000026225.1__WP_000994479.1,EFER_RS09650,fliF,gene-EFER_RS09650,mapped
GCF_000026225.1,GCF_000026225.1,WP_000994660.1,GCF_000026225.1__WP_000994660.1,EFER_RS08585,oppF,gene-EFER_RS08585,mapped
